FactID,DateTime,LastBid,High,Low,Open,Volume,MarketCap,Beta,Company,Symbol,Exchange
7203,2021-05-28 13:49:00.0000000,134.82001,134.86,134.82001,134.83501,5774,330066000000,0.43,Procter & Gamble,PG,NYSE
7204,2021-05-28 13:50:00.0000000,134.78,134.82001,134.78,134.815,15167,329968000000,0.43,Procter & Gamble,PG,NYSE
7205,2021-05-28 13:51:00.0000000,134.71001,134.78,134.69501,134.78,41675,329797000000,0.43,Procter & Gamble,PG,NYSE
7206,2021-05-28 13:52:00.0000000,134.75999,134.78,134.71001,134.71001,12098,329919000000,0.43,Procter & Gamble,PG,NYSE
7207,2021-05-28 13:53:00.0000000,134.78,134.795,134.75999,134.765,5532,329968000000,0.43,Procter & Gamble,PG,NYSE
7208,2021-05-28 13:54:00.0000000,134.82001,134.8273,134.7809,134.7809,4417,330066000000,0.43,Procter & Gamble,PG,NYSE
7209,2021-05-28 13:55:00.0000000,134.815,134.83,134.815,134.815,4135,330054000000,0.43,Procter & Gamble,PG,NYSE
7210,2021-05-28 13:56:00.0000000,134.86,134.87,134.815,134.82001,12272,330164000000,0.43,Procter & Gamble,PG,NYSE
7211,2021-05-28 13:57:00.0000000,134.85001,134.86,134.825,134.85001,6941,330140000000,0.43,Procter & Gamble,PG,NYSE
7212,2021-05-28 13:58:00.0000000,134.86,134.87,134.83009,134.845,10796,330164000000,0.43,Procter & Gamble,PG,NYSE
7213,2021-05-28 13:59:00.0000000,134.87,134.875,134.82001,134.85001,13996,330189000000,0.43,Procter & Gamble,PG,NYSE
7214,2021-05-28 14:00:00.0000000,134.89999,134.89999,134.8679,134.88,11374,330262000000,0.43,Procter & Gamble,PG,NYSE
7215,2021-05-28 14:01:00.0000000,134.89,134.89999,134.86,134.88,9878,330238000000,0.43,Procter & Gamble,PG,NYSE
7216,2021-05-28 14:02:00.0000000,134.88499,134.89999,134.8649,134.88499,13515,330225000000,0.43,Procter & Gamble,PG,NYSE
7217,2021-05-28 14:03:00.0000000,134.87,134.88,134.86501,134.88,4327,330189000000,0.43,Procter & Gamble,PG,NYSE
7218,2021-05-28 14:04:00.0000000,134.96001,134.96001,134.88,134.88,17785,330409000000,0.43,Procter & Gamble,PG,NYSE
7219,2021-05-28 14:05:00.0000000,135.0,135.0,134.96001,134.96001,16784,330507000000,0.43,Procter & Gamble,PG,NYSE
7220,2021-05-28 14:06:00.0000000,135.03,135.03,134.983,134.99001,7348,330580000000,0.43,Procter & Gamble,PG,NYSE
7221,2021-05-28 14:07:00.0000000,135.03,135.07001,135.005,135.02499,27469,330580000000,0.43,Procter & Gamble,PG,NYSE
7222,2021-05-28 14:08:00.0000000,135.06,135.06,135.00999,135.03,10459,330654000000,0.43,Procter & Gamble,PG,NYSE
7223,2021-05-28 14:09:00.0000000,135.065,135.11,135.06,135.075,5860,330666000000,0.43,Procter & Gamble,PG,NYSE
7224,2021-05-28 14:10:00.0000000,135.1174,135.1174,135.05,135.06,7235,330794000000,0.43,Procter & Gamble,PG,NYSE
7225,2021-05-28 14:11:00.0000000,135.08,135.125,135.08,135.11,10593,330703000000,0.43,Procter & Gamble,PG,NYSE
7226,2021-05-28 14:12:00.0000000,135.11,135.11,135.065,135.07001,7021,330776000000,0.43,Procter & Gamble,PG,NYSE
7227,2021-05-28 14:13:00.0000000,135.1369,135.155,135.12,135.13,7390,330842000000,0.43,Procter & Gamble,PG,NYSE
7228,2021-05-28 14:14:00.0000000,135.14,135.14,135.09,135.12,11304,330850000000,0.43,Procter & Gamble,PG,NYSE
7229,2021-05-28 14:15:00.0000000,135.14,135.14,135.12,135.13,7161,330850000000,0.43,Procter & Gamble,PG,NYSE
